Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
1,1,ADA_DSTree,0.9285714285714286,0.65,0.7768985960673559,0.7222222222222223,0.8387096774193549,0.8125,0.7892857142857143,"[[39  3]
 [ 7 13]]"
1,1,ADA_WSVM,0.9285714285714286,0.8,0.8618916073713346,0.8205128205128205,0.8870967741935484,0.8421052631578947,0.8642857142857143,"[[39  3]
 [ 4 16]]"
1,1,ImADA1_WSVM,0.9285714285714286,0.8,0.8618916073713346,0.8205128205128205,0.8870967741935484,0.8421052631578947,0.8642857142857143,"[[39  3]
 [ 4 16]]"
1,1,ImADA2_WSVM,0.9285714285714286,0.8,0.8618916073713346,0.8205128205128205,0.8870967741935484,0.8421052631578947,0.8642857142857143,"[[39  3]
 [ 4 16]]"
1,1,ImADA_12_WSVM,0.9285714285714286,0.8,0.8618916073713346,0.8205128205128205,0.8870967741935484,0.8421052631578947,0.8642857142857143,"[[39  3]
 [ 4 16]]"
1,2,ADA_DSTree,0.9285714285714286,0.65,0.7768985960673559,0.7222222222222223,0.8387096774193549,0.8125,0.7892857142857143,"[[39  3]
 [ 7 13]]"
1,2,ADA_WSVM,0.8333333333333334,0.85,0.8416254115301732,0.7727272727272727,0.8387096774193549,0.7083333333333334,0.8416666666666667,"[[35  7]
 [ 3 17]]"
1,2,ImADA1_WSVM,0.8333333333333334,0.85,0.8416254115301732,0.7727272727272727,0.8387096774193549,0.7083333333333334,0.8416666666666667,"[[35  7]
 [ 3 17]]"
1,2,ImADA2_WSVM,0.8333333333333334,0.85,0.8416254115301732,0.7727272727272727,0.8387096774193549,0.7083333333333334,0.8416666666666667,"[[35  7]
 [ 3 17]]"
1,2,ImADA_12_WSVM,0.8333333333333334,0.85,0.8416254115301732,0.7727272727272727,0.8387096774193549,0.7083333333333334,0.8416666666666667,"[[35  7]
 [ 3 17]]"
1,3,ADA_DSTree,0.8809523809523809,0.7,0.7852812659593164,0.717948717948718,0.8225806451612904,0.7368421052631579,0.7904761904761904,"[[37  5]
 [ 6 14]]"
1,3,ADA_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
1,3,ImADA1_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
1,3,ImADA2_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
1,3,ImADA_12_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
