Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
2,3,ImADA1_WSVM,0.8333333333333334,0.85,0.8416254115301732,0.7727272727272727,0.8387096774193549,0.7083333333333334,0.8416666666666667,"[[35  7]
 [ 3 17]]"
2,3,ImADA2_WSVM,0.8095238095238095,0.85,0.8295150620062532,0.7555555555555556,0.8225806451612904,0.68,0.8297619047619047,"[[34  8]
 [ 3 17]]"
2,3,ImADA_12_WSVM,0.8095238095238095,0.85,0.8295150620062532,0.7555555555555556,0.8225806451612904,0.68,0.8297619047619047,"[[34  8]
 [ 3 17]]"
2,4,ADA_DSTree,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
2,4,ADA_WSVM,0.9047619047619048,0.85,0.8769536014223438,0.8292682926829269,0.8870967741935484,0.8095238095238095,0.8773809523809524,"[[38  4]
 [ 3 17]]"
2,4,ImADA1_WSVM,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
2,4,ImADA2_WSVM,0.9047619047619048,0.85,0.8769536014223438,0.8292682926829269,0.8870967741935484,0.8095238095238095,0.8773809523809524,"[[38  4]
 [ 3 17]]"
2,4,ImADA_12_WSVM,0.9047619047619048,0.85,0.8769536014223438,0.8292682926829269,0.8870967741935484,0.8095238095238095,0.8773809523809524,"[[38  4]
 [ 3 17]]"
2,5,ADA_DSTree,0.8809523809523809,0.5,0.6636838030841121,0.5714285714285715,0.7580645161290323,0.6666666666666666,0.6904761904761905,"[[37  5]
 [10 10]]"
2,5,ADA_WSVM,0.9047619047619048,0.65,0.7668736780560655,0.7027027027027027,0.8225806451612904,0.7647058823529411,0.7773809523809524,"[[38  4]
 [ 7 13]]"
2,5,ImADA1_WSVM,0.8809523809523809,0.55,0.6960774450618333,0.6111111111111112,0.7741935483870968,0.6875,0.7154761904761905,"[[37  5]
 [ 9 11]]"
2,5,ImADA2_WSVM,0.9047619047619048,0.65,0.7668736780560655,0.7027027027027027,0.8225806451612904,0.7647058823529411,0.7773809523809524,"[[38  4]
 [ 7 13]]"
2,5,ImADA_12_WSVM,0.9047619047619048,0.65,0.7668736780560655,0.7027027027027027,0.8225806451612904,0.7647058823529411,0.7773809523809524,"[[38  4]
 [ 7 13]]"
Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
3,1,ADA_DSTree,0.9047619047619048,0.75,0.823754471047914,0.7692307692307692,0.8548387096774194,0.7894736842105263,0.8273809523809523,"[[38  4]
 [ 5 15]]"
3,1,ADA_WSVM,0.9285714285714286,0.85,0.8884175337563495,0.85,0.9032258064516129,0.85,0.8892857142857143,"[[39  3]
 [ 3 17]]"
3,1,ImADA1_WSVM,0.9047619047619048,0.75,0.823754471047914,0.7692307692307692,0.8548387096774194,0.7894736842105263,0.8273809523809523,"[[38  4]
 [ 5 15]]"
3,1,ImADA2_WSVM,0.9285714285714286,0.85,0.8884175337563495,0.85,0.9032258064516129,0.85,0.8892857142857143,"[[39  3]
 [ 3 17]]"
3,1,ImADA_12_WSVM,0.9285714285714286,0.85,0.8884175337563495,0.85,0.9032258064516129,0.85,0.8892857142857143,"[[39  3]
 [ 3 17]]"
3,2,ADA_DSTree,0.8809523809523809,0.7,0.7852812659593164,0.717948717948718,0.8225806451612904,0.7368421052631579,0.7904761904761904,"[[37  5]
 [ 6 14]]"
3,2,ADA_WSVM,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
3,2,ImADA1_WSVM,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
3,2,ImADA2_WSVM,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
3,2,ImADA_12_WSVM,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
3,3,ADA_DSTree,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
3,3,ADA_WSVM,0.9523809523809523,0.8,0.8728715609439694,0.8421052631578948,0.9032258064516129,0.8888888888888888,0.8761904761904762,"[[40  2]
 [ 4 16]]"
3,3,ImADA1_WSVM,0.9285714285714286,0.65,0.7768985960673559,0.7222222222222223,0.8387096774193549,0.8125,0.7892857142857143,"[[39  3]
 [ 7 13]]"
3,3,ImADA2_WSVM,0.9523809523809523,0.8,0.8728715609439694,0.8421052631578948,0.9032258064516129,0.8888888888888888,0.8761904761904762,"[[40  2]
 [ 4 16]]"
3,3,ImADA_12_WSVM,0.9523809523809523,0.8,0.8728715609439694,0.8421052631578948,0.9032258064516129,0.8888888888888888,0.8761904761904762,"[[40  2]
 [ 4 16]]"
3,4,ADA_DSTree,0.8095238095238095,0.8,0.8047478161629565,0.7272727272727272,0.8064516129032258,0.6666666666666666,0.8047619047619048,"[[34  8]
 [ 4 16]]"
3,4,ADA_WSVM,0.8333333333333334,0.75,0.7905694150420949,0.7142857142857143,0.8064516129032258,0.6818181818181818,0.7916666666666667,"[[35  7]
 [ 5 15]]"
3,4,ImADA1_WSVM,0.8095238095238095,0.85,0.8295150620062532,0.7555555555555556,0.8225806451612904,0.68,0.8297619047619047,"[[34  8]
 [ 3 17]]"
3,4,ImADA2_WSVM,0.8333333333333334,0.75,0.7905694150420949,0.7142857142857143,0.8064516129032258,0.6818181818181818,0.7916666666666667,"[[35  7]
 [ 5 15]]"
3,4,ImADA_12_WSVM,0.8333333333333334,0.75,0.7905694150420949,0.7142857142857143,0.8064516129032258,0.6818181818181818,0.7916666666666667,"[[35  7]
 [ 5 15]]"
3,5,ADA_DSTree,0.8095238095238095,0.55,0.6672616392676078,0.5641025641025641,0.7258064516129032,0.5789473684210527,0.6797619047619048,"[[34  8]
 [ 9 11]]"
3,5,ADA_WSVM,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
3,5,ImADA1_WSVM,0.8095238095238095,0.7,0.752772652709081,0.6666666666666666,0.7741935483870968,0.6363636363636364,0.7547619047619047,"[[34  8]
 [ 6 14]]"
3,5,ImADA2_WSVM,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
3,5,ImADA_12_WSVM,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
4,1,ADA_DSTree,0.8809523809523809,0.95,0.9148249897684048,0.8636363636363635,0.9032258064516129,0.7916666666666666,0.9154761904761904,"[[37  5]
 [ 1 19]]"
4,1,ADA_WSVM,0.9047619047619048,1.0,0.9511897312113419,0.9090909090909091,0.9354838709677419,0.8333333333333334,0.9523809523809523,"[[38  4]
 [ 0 20]]"
4,1,ImADA1_WSVM,0.8571428571428571,0.9,0.8783100656536799,0.8181818181818182,0.8709677419354839,0.75,0.8785714285714286,"[[36  6]
 [ 2 18]]"
4,1,ImADA2_WSVM,0.9047619047619048,1.0,0.9511897312113419,0.9090909090909091,0.9354838709677419,0.8333333333333334,0.9523809523809523,"[[38  4]
 [ 0 20]]"
4,1,ImADA_12_WSVM,0.9047619047619048,1.0,0.9511897312113419,0.9090909090909091,0.9354838709677419,0.8333333333333334,0.9523809523809523,"[[38  4]
 [ 0 20]]"
4,2,ADA_DSTree,0.9047619047619048,0.65,0.7668736780560655,0.7027027027027027,0.8225806451612904,0.7647058823529411,0.7773809523809524,"[[38  4]
 [ 7 13]]"
4,2,ADA_WSVM,0.8809523809523809,0.8,0.839500985563391,0.7804878048780488,0.8548387096774194,0.7619047619047619,0.8404761904761904,"[[37  5]
 [ 4 16]]"
4,2,ImADA1_WSVM,0.8571428571428571,0.8,0.828078671210825,0.761904761904762,0.8387096774193549,0.7272727272727273,0.8285714285714286,"[[36  6]
 [ 4 16]]"
4,2,ImADA2_WSVM,0.8809523809523809,0.8,0.839500985563391,0.7804878048780488,0.8548387096774194,0.7619047619047619,0.8404761904761904,"[[37  5]
 [ 4 16]]"
4,2,ImADA_12_WSVM,0.8809523809523809,0.8,0.839500985563391,0.7804878048780488,0.8548387096774194,0.7619047619047619,0.8404761904761904,"[[37  5]
 [ 4 16]]"
4,3,ADA_DSTree,0.9285714285714286,0.6,0.7464200272921789,0.6857142857142857,0.8225806451612904,0.8,0.7642857142857143,"[[39  3]
 [ 8 12]]"
4,3,ADA_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
4,3,ImADA1_WSVM,0.8571428571428571,0.75,0.8017837257372731,0.7317073170731706,0.8225806451612904,0.7142857142857143,0.8035714285714286,"[[36  6]
 [ 5 15]]"
4,3,ImADA2_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
4,3,ImADA_12_WSVM,0.9047619047619048,0.8,0.8507699593953255,0.8000000000000002,0.8709677419354839,0.8,0.8523809523809524,"[[38  4]
 [ 4 16]]"
4,4,ADA_DSTree,0.8095238095238095,0.6,0.6969320524371696,0.6,0.7419354838709677,0.6,0.7047619047619048,"[[34  8]
 [ 8 12]]"
4,4,ADA_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
4,4,ImADA1_WSVM,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
4,4,ImADA2_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
4,4,ImADA_12_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
4,5,ADA_DSTree,0.9047619047619048,0.65,0.7668736780560655,0.7027027027027027,0.8225806451612904,0.7647058823529411,0.7773809523809524,"[[38  4]
 [ 7 13]]"
4,5,ADA_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
4,5,ImADA1_WSVM,0.8095238095238095,0.65,0.725389878748302,0.6341463414634146,0.7580645161290323,0.6190476190476191,0.7297619047619047,"[[34  8]
 [ 7 13]]"
4,5,ImADA2_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
4,5,ImADA_12_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
5,1,ADA_DSTree,0.9523809523809523,0.55,0.7237468644557459,0.6666666666666667,0.8225806451612904,0.8461538461538461,0.7511904761904761,"[[40  2]
 [ 9 11]]"
5,1,ADA_WSVM,0.9761904761904762,0.85,0.9109126768038223,0.8947368421052632,0.9354838709677419,0.9444444444444444,0.9130952380952381,"[[41  1]
 [ 3 17]]"
5,1,ImADA1_WSVM,0.9761904761904762,0.7,0.8266397845091495,0.8,0.8870967741935484,0.9333333333333333,0.838095238095238,"[[41  1]
 [ 6 14]]"
5,1,ImADA2_WSVM,0.9761904761904762,0.85,0.9109126768038223,0.8947368421052632,0.9354838709677419,0.9444444444444444,0.9130952380952381,"[[41  1]
 [ 3 17]]"
5,1,ImADA_12_WSVM,0.9761904761904762,0.85,0.9109126768038223,0.8947368421052632,0.9354838709677419,0.9444444444444444,0.9130952380952381,"[[41  1]
 [ 3 17]]"
5,2,ADA_DSTree,0.8809523809523809,0.85,0.865337809071997,0.8095238095238095,0.8709677419354839,0.7727272727272727,0.8654761904761905,"[[37  5]
 [ 3 17]]"
5,2,ADA_WSVM,0.8571428571428571,0.9,0.8783100656536799,0.8181818181818182,0.8709677419354839,0.75,0.8785714285714286,"[[36  6]
 [ 2 18]]"
5,2,ImADA1_WSVM,0.8333333333333334,0.95,0.8897565210026093,0.8260869565217392,0.8709677419354839,0.7307692307692307,0.8916666666666666,"[[35  7]
 [ 1 19]]"
5,2,ImADA2_WSVM,0.8571428571428571,0.9,0.8783100656536799,0.8181818181818182,0.8709677419354839,0.75,0.8785714285714286,"[[36  6]
 [ 2 18]]"
5,2,ImADA_12_WSVM,0.8571428571428571,0.9,0.8783100656536799,0.8181818181818182,0.8709677419354839,0.75,0.8785714285714286,"[[36  6]
 [ 2 18]]"
5,3,ADA_DSTree,0.8571428571428571,0.6,0.7171371656006361,0.631578947368421,0.7741935483870968,0.6666666666666666,0.7285714285714286,"[[36  6]
 [ 8 12]]"
5,3,ADA_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,3,ImADA1_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,3,ImADA2_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,3,ImADA_12_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,4,ADA_DSTree,0.7380952380952381,0.7,0.7187952884282609,0.6222222222222222,0.7258064516129032,0.56,0.719047619047619,"[[31 11]
 [ 6 14]]"
5,4,ADA_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,4,ImADA1_WSVM,0.7380952380952381,0.8,0.7684244858645451,0.6808510638297872,0.7580645161290323,0.5925925925925926,0.7690476190476192,"[[31 11]
 [ 4 16]]"
5,4,ImADA2_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,4,ImADA_12_WSVM,0.7857142857142857,0.8,0.7928249671720918,0.7111111111111111,0.7903225806451613,0.64,0.7928571428571429,"[[33  9]
 [ 4 16]]"
5,5,ADA_DSTree,0.9523809523809523,0.65,0.7867957924694432,0.7428571428571429,0.8548387096774194,0.8666666666666667,0.801190476190476,"[[40  2]
 [ 7 13]]"
5,5,ADA_WSVM,0.9761904761904762,0.55,0.7327378534679111,0.6874999999999999,0.8387096774193549,0.9166666666666666,0.763095238095238,"[[41  1]
 [ 9 11]]"
5,5,ImADA1_WSVM,0.9761904761904762,0.5,0.6986381310057719,0.6451612903225806,0.8225806451612904,0.9090909090909091,0.738095238095238,"[[41  1]
 [10 10]]"
5,5,ImADA2_WSVM,0.9761904761904762,0.55,0.7327378534679111,0.6874999999999999,0.8387096774193549,0.9166666666666666,0.763095238095238,"[[41  1]
 [ 9 11]]"
5,5,ImADA_12_WSVM,0.9761904761904762,0.55,0.7327378534679111,0.6874999999999999,0.8387096774193549,0.9166666666666666,0.763095238095238,"[[41  1]
 [ 9 11]]"
