Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
4,1,ImADA_12_WSVM,0.9423076923076923,0.6875,0.8048829346318248,0.7333333333333334,0.8823529411764706,0.7857142857142857,0.8149038461538461,"[[49  3]
 [ 5 11]]"
4,2,ADA_DSTree,0.8846153846153846,0.7333333333333333,0.8054302879318288,0.6875,0.8507462686567164,0.6470588235294118,0.808974358974359,"[[46  6]
 [ 4 11]]"
4,2,ADA_WSVM,0.9038461538461539,0.6,0.7364154345936078,0.6206896551724138,0.835820895522388,0.6428571428571429,0.751923076923077,"[[47  5]
 [ 6  9]]"
4,2,ImADA1_WSVM,0.9038461538461539,0.6,0.7364154345936078,0.6206896551724138,0.835820895522388,0.6428571428571429,0.751923076923077,"[[47  5]
 [ 6  9]]"
4,2,ImADA2_WSVM,0.9038461538461539,0.6,0.7364154345936078,0.6206896551724138,0.835820895522388,0.6428571428571429,0.751923076923077,"[[47  5]
 [ 6  9]]"
4,2,ImADA_12_WSVM,0.9038461538461539,0.6,0.7364154345936078,0.6206896551724138,0.835820895522388,0.6428571428571429,0.751923076923077,"[[47  5]
 [ 6  9]]"
4,3,ADA_DSTree,0.9230769230769231,0.6666666666666666,0.7844645405527362,0.689655172413793,0.8656716417910447,0.7142857142857143,0.7948717948717948,"[[48  4]
 [ 5 10]]"
4,3,ADA_WSVM,0.9423076923076923,0.8,0.8682431421244592,0.8000000000000002,0.9104477611940298,0.8,0.8711538461538462,"[[49  3]
 [ 3 12]]"
4,3,ImADA1_WSVM,0.9230769230769231,0.8,0.8593378488473195,0.7741935483870969,0.8955223880597015,0.75,0.8615384615384616,"[[48  4]
 [ 3 12]]"
4,3,ImADA2_WSVM,0.9230769230769231,0.8,0.8593378488473195,0.7741935483870969,0.8955223880597015,0.75,0.8615384615384616,"[[48  4]
 [ 3 12]]"
4,3,ImADA_12_WSVM,0.9230769230769231,0.8,0.8593378488473195,0.7741935483870969,0.8955223880597015,0.75,0.8615384615384616,"[[48  4]
 [ 3 12]]"
4,4,ADA_DSTree,0.9615384615384616,0.9333333333333333,0.9473309334313419,0.9032258064516129,0.9552238805970149,0.875,0.9474358974358975,"[[50  2]
 [ 1 14]]"
4,4,ADA_WSVM,0.9230769230769231,0.8666666666666667,0.8944271909999159,0.8125,0.9104477611940298,0.7647058823529411,0.8948717948717949,"[[48  4]
 [ 2 13]]"
4,4,ImADA1_WSVM,0.9423076923076923,0.8666666666666667,0.9036961141150639,0.8387096774193549,0.9253731343283582,0.8125,0.9044871794871795,"[[49  3]
 [ 2 13]]"
4,4,ImADA2_WSVM,0.9423076923076923,0.8666666666666667,0.9036961141150639,0.8387096774193549,0.9253731343283582,0.8125,0.9044871794871795,"[[49  3]
 [ 2 13]]"
4,4,ImADA_12_WSVM,0.9423076923076923,0.8666666666666667,0.9036961141150639,0.8387096774193549,0.9253731343283582,0.8125,0.9044871794871795,"[[49  3]
 [ 2 13]]"
4,5,ADA_DSTree,0.9215686274509803,0.75,0.8313702367707394,0.75,0.8805970149253731,0.75,0.8357843137254902,"[[47  4]
 [ 4 12]]"
4,5,ADA_WSVM,0.8823529411764706,0.875,0.8786687791935092,0.7777777777777777,0.8805970149253731,0.7,0.8786764705882353,"[[45  6]
 [ 2 14]]"
4,5,ImADA1_WSVM,0.9215686274509803,0.875,0.8979824881475182,0.823529411764706,0.9104477611940298,0.7777777777777778,0.8982843137254902,"[[47  4]
 [ 2 14]]"
4,5,ImADA2_WSVM,0.9215686274509803,0.875,0.8979824881475182,0.823529411764706,0.9104477611940298,0.7777777777777778,0.8982843137254902,"[[47  4]
 [ 2 14]]"
4,5,ImADA_12_WSVM,0.9215686274509803,0.875,0.8979824881475182,0.823529411764706,0.9104477611940298,0.7777777777777778,0.8982843137254902,"[[47  4]
 [ 2 14]]"
Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
5,1,ADA_DSTree,0.9615384615384616,0.75,0.8492077756084468,0.7999999999999999,0.9117647058823529,0.8571428571428571,0.8557692307692307,"[[50  2]
 [ 4 12]]"
5,1,ADA_WSVM,0.9807692307692307,0.8125,0.8926785535678563,0.8666666666666666,0.9411764705882353,0.9285714285714286,0.8966346153846153,"[[51  1]
 [ 3 13]]"
5,1,ImADA1_WSVM,0.9807692307692307,0.8125,0.8926785535678563,0.8666666666666666,0.9411764705882353,0.9285714285714286,0.8966346153846153,"[[51  1]
 [ 3 13]]"
5,1,ImADA2_WSVM,0.9807692307692307,0.8125,0.8926785535678563,0.8666666666666666,0.9411764705882353,0.9285714285714286,0.8966346153846153,"[[51  1]
 [ 3 13]]"
5,1,ImADA_12_WSVM,0.9807692307692307,0.8125,0.8926785535678563,0.8666666666666666,0.9411764705882353,0.9285714285714286,0.8966346153846153,"[[51  1]
 [ 3 13]]"
5,2,ADA_DSTree,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.7857142857142857,0.8378205128205128,"[[49  3]
 [ 4 11]]"
5,2,ADA_WSVM,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8461538461538461,0.8474358974358974,"[[50  2]
 [ 4 11]]"
5,2,ImADA1_WSVM,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8461538461538461,0.8474358974358974,"[[50  2]
 [ 4 11]]"
5,2,ImADA2_WSVM,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8461538461538461,0.8474358974358974,"[[50  2]
 [ 4 11]]"
5,2,ImADA_12_WSVM,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8461538461538461,0.8474358974358974,"[[50  2]
 [ 4 11]]"
5,3,ADA_DSTree,0.8846153846153846,0.9333333333333333,0.9086479107118585,0.8,0.8955223880597015,0.7,0.908974358974359,"[[46  6]
 [ 1 14]]"
5,3,ADA_WSVM,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.7857142857142857,0.8378205128205128,"[[49  3]
 [ 4 11]]"
5,3,ImADA1_WSVM,0.9038461538461539,0.7333333333333333,0.8141378954578351,0.7096774193548386,0.8656716417910447,0.6875,0.8185897435897436,"[[47  5]
 [ 4 11]]"
5,3,ImADA2_WSVM,0.9038461538461539,0.7333333333333333,0.8141378954578351,0.7096774193548386,0.8656716417910447,0.6875,0.8185897435897436,"[[47  5]
 [ 4 11]]"
5,3,ImADA_12_WSVM,0.9038461538461539,0.7333333333333333,0.8141378954578351,0.7096774193548386,0.8656716417910447,0.6875,0.8185897435897436,"[[47  5]
 [ 4 11]]"
5,4,ADA_DSTree,0.9038461538461539,0.6666666666666666,0.7762500258061847,0.6666666666666666,0.8507462686567164,0.6666666666666666,0.7852564102564102,"[[47  5]
 [ 5 10]]"
5,4,ADA_WSVM,0.8846153846153846,0.8,0.8412444993533733,0.7272727272727272,0.8656716417910447,0.6666666666666666,0.8423076923076922,"[[46  6]
 [ 3 12]]"
5,4,ImADA1_WSVM,0.8846153846153846,0.8,0.8412444993533733,0.7272727272727272,0.8656716417910447,0.6666666666666666,0.8423076923076922,"[[46  6]
 [ 3 12]]"
5,4,ImADA2_WSVM,0.8846153846153846,0.8,0.8412444993533733,0.7272727272727272,0.8656716417910447,0.6666666666666666,0.8423076923076922,"[[46  6]
 [ 3 12]]"
5,4,ImADA_12_WSVM,0.8846153846153846,0.8,0.8412444993533733,0.7272727272727272,0.8656716417910447,0.6666666666666666,0.8423076923076922,"[[46  6]
 [ 3 12]]"
5,5,ADA_DSTree,0.9411764705882353,0.8125,0.8744746321952062,0.8125,0.9104477611940298,0.8125,0.8768382352941176,"[[48  3]
 [ 3 13]]"
5,5,ADA_WSVM,0.9411764705882353,0.6875,0.8043996665398437,0.7333333333333334,0.8805970149253731,0.7857142857142857,0.8143382352941176,"[[48  3]
 [ 5 11]]"
5,5,ImADA1_WSVM,0.9215686274509803,0.75,0.8313702367707394,0.75,0.8805970149253731,0.75,0.8357843137254902,"[[47  4]
 [ 4 12]]"
5,5,ImADA2_WSVM,0.9215686274509803,0.75,0.8313702367707394,0.75,0.8805970149253731,0.75,0.8357843137254902,"[[47  4]
 [ 4 12]]"
5,5,ImADA_12_WSVM,0.9215686274509803,0.75,0.8313702367707394,0.75,0.8805970149253731,0.75,0.8357843137254902,"[[47  4]
 [ 4 12]]"
