Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
1,1,ADA_DSTree,0.9047619047619048,0.55,0.7054211845550484,0.6285714285714286,0.7903225806451613,0.7333333333333333,0.7273809523809525,"[[38  4]
 [ 9 11]]"
1,1,ADA_WSVM,0.9523809523809523,0.75,0.8451542547285166,0.8108108108108107,0.8870967741935484,0.8823529411764706,0.8511904761904762,"[[40  2]
 [ 5 15]]"
1,1,ImADA1_WSVM,0.9047619047619048,0.7,0.7958224257542215,0.7368421052631577,0.8387096774193549,0.7777777777777778,0.8023809523809523,"[[38  4]
 [ 6 14]]"
1,1,ImADA2_WSVM,0.9285714285714286,0.75,0.8345229603962802,0.7894736842105262,0.8709677419354839,0.8333333333333334,0.8392857142857143,"[[39  3]
 [ 5 15]]"
1,1,ImADA_12_WSVM,0.9285714285714286,0.7,0.806225774829855,0.7567567567567567,0.8548387096774194,0.8235294117647058,0.8142857142857143,"[[39  3]
 [ 6 14]]"
1,2,ADA_DSTree,0.7619047619047619,0.8,0.7807200583588266,0.6956521739130435,0.7741935483870968,0.6153846153846154,0.780952380952381,"[[32 10]
 [ 4 16]]"
1,2,ADA_WSVM,0.8095238095238095,0.8,0.8047478161629565,0.7272727272727272,0.8064516129032258,0.6666666666666666,0.8047619047619048,"[[34  8]
 [ 4 16]]"
1,2,ImADA1_WSVM,0.8333333333333334,0.85,0.8416254115301732,0.7727272727272727,0.8387096774193549,0.7083333333333334,0.8416666666666667,"[[35  7]
 [ 3 17]]"
1,2,ImADA2_WSVM,0.8095238095238095,0.8,0.8047478161629565,0.7272727272727272,0.8064516129032258,0.6666666666666666,0.8047619047619048,"[[34  8]
 [ 4 16]]"
1,2,ImADA_12_WSVM,0.8333333333333334,0.8,0.816496580927726,0.7441860465116279,0.8225806451612904,0.6956521739130435,0.8166666666666667,"[[35  7]
 [ 4 16]]"
1,3,ADA_DSTree,0.7857142857142857,0.7,0.7416198487095662,0.6511627906976744,0.7580645161290323,0.6086956521739131,0.7428571428571428,"[[33  9]
 [ 6 14]]"
1,3,ADA_WSVM,0.8571428571428571,0.8,0.828078671210825,0.761904761904762,0.8387096774193549,0.7272727272727273,0.8285714285714286,"[[36  6]
 [ 4 16]]"
1,3,ImADA1_WSVM,0.7857142857142857,0.85,0.8172252705693472,0.7391304347826088,0.8064516129032258,0.6538461538461539,0.8178571428571428,"[[33  9]
 [ 3 17]]"
1,3,ImADA2_WSVM,0.8095238095238095,0.85,0.8295150620062532,0.7555555555555556,0.8225806451612904,0.68,0.8297619047619047,"[[34  8]
 [ 3 17]]"
1,3,ImADA_12_WSVM,0.7857142857142857,0.85,0.8172252705693472,0.7391304347826088,0.8064516129032258,0.6538461538461539,0.8178571428571428,"[[33  9]
 [ 3 17]]"
1,4,ADA_DSTree,0.9523809523809523,0.5,0.6900655593423543,0.625,0.8064516129032258,0.8333333333333334,0.726190476190476,"[[40  2]
 [10 10]]"
1,4,ADA_WSVM,0.8809523809523809,0.7,0.7852812659593164,0.717948717948718,0.8225806451612904,0.7368421052631579,0.7904761904761904,"[[37  5]
 [ 6 14]]"
1,4,ImADA1_WSVM,0.8809523809523809,0.55,0.6960774450618333,0.6111111111111112,0.7741935483870968,0.6875,0.7154761904761905,"[[37  5]
 [ 9 11]]"
1,4,ImADA2_WSVM,0.8571428571428571,0.8,0.828078671210825,0.761904761904762,0.8387096774193549,0.7272727272727273,0.8285714285714286,"[[36  6]
 [ 4 16]]"
1,4,ImADA_12_WSVM,0.8571428571428571,0.65,0.7464200272921789,0.6666666666666667,0.7903225806451613,0.6842105263157895,0.7535714285714286,"[[36  6]
 [ 7 13]]"
1,5,ADA_DSTree,0.8809523809523809,0.8,0.839500985563391,0.7804878048780488,0.8548387096774194,0.7619047619047619,0.8404761904761904,"[[37  5]
 [ 4 16]]"
1,5,ADA_WSVM,0.9761904761904762,0.8,0.8837151016885368,0.8648648648648648,0.9193548387096774,0.9411764705882353,0.888095238095238,"[[41  1]
 [ 4 16]]"
1,5,ImADA1_WSVM,0.9761904761904762,0.75,0.8556534679079242,0.8333333333333334,0.9032258064516129,0.9375,0.863095238095238,"[[41  1]
 [ 5 15]]"
1,5,ImADA2_WSVM,0.9285714285714286,0.8,0.8618916073713346,0.8205128205128205,0.8870967741935484,0.8421052631578947,0.8642857142857143,"[[39  3]
 [ 4 16]]"
1,5,ImADA_12_WSVM,0.9523809523809523,0.75,0.8451542547285166,0.8108108108108107,0.8870967741935484,0.8823529411764706,0.8511904761904762,"[[40  2]
 [ 5 15]]"
Time,Fold,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
2,1,ADA_DSTree,0.8095238095238095,0.75,0.7791937224739797,0.6976744186046512,0.7903225806451613,0.6521739130434783,0.7797619047619048,"[[34  8]
 [ 5 15]]"
2,1,ADA_WSVM,0.8095238095238095,0.95,0.8769536014223438,0.8085106382978724,0.8548387096774194,0.7037037037037037,0.8797619047619047,"[[34  8]
 [ 1 19]]"
2,1,ImADA1_WSVM,0.7857142857142857,0.85,0.8172252705693472,0.7391304347826088,0.8064516129032258,0.6538461538461539,0.8178571428571428,"[[33  9]
 [ 3 17]]"
2,1,ImADA2_WSVM,0.7857142857142857,0.95,0.8639609779547751,0.7916666666666667,0.8387096774193549,0.6785714285714286,0.8678571428571428,"[[33  9]
 [ 1 19]]"
2,1,ImADA_12_WSVM,0.7380952380952381,0.85,0.7920738301326161,0.7083333333333333,0.7741935483870968,0.6071428571428571,0.7940476190476191,"[[31 11]
 [ 3 17]]"
2,2,ADA_DSTree,0.8571428571428571,0.55,0.6866065623255951,0.5945945945945946,0.7580645161290323,0.6470588235294118,0.7035714285714286,"[[36  6]
 [ 9 11]]"
2,2,ADA_WSVM,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
2,2,ImADA1_WSVM,0.8809523809523809,0.6,0.7270291799999699,0.6486486486486486,0.7903225806451613,0.7058823529411765,0.7404761904761905,"[[37  5]
 [ 8 12]]"
2,2,ImADA2_WSVM,0.8809523809523809,0.7,0.7852812659593164,0.717948717948718,0.8225806451612904,0.7368421052631579,0.7904761904761904,"[[37  5]
 [ 6 14]]"
2,2,ImADA_12_WSVM,0.8809523809523809,0.65,0.7567159623128401,0.6842105263157895,0.8064516129032258,0.7222222222222222,0.7654761904761904,"[[37  5]
 [ 7 13]]"
2,3,ADA_DSTree,0.8571428571428571,0.8,0.828078671210825,0.761904761904762,0.8387096774193549,0.7272727272727273,0.8285714285714286,"[[36  6]
 [ 4 16]]"
2,3,ADA_WSVM,0.8571428571428571,0.75,0.8017837257372731,0.7317073170731706,0.8225806451612904,0.7142857142857143,0.8035714285714286,"[[36  6]
 [ 5 15]]"
2,3,ImADA1_WSVM,0.8571428571428571,0.75,0.8017837257372731,0.7317073170731706,0.8225806451612904,0.7142857142857143,0.8035714285714286,"[[36  6]
 [ 5 15]]"
2,3,ImADA2_WSVM,0.8571428571428571,0.75,0.8017837257372731,0.7317073170731706,0.8225806451612904,0.7142857142857143,0.8035714285714286,"[[36  6]
 [ 5 15]]"
2,3,ImADA_12_WSVM,0.8571428571428571,0.75,0.8017837257372731,0.7317073170731706,0.8225806451612904,0.7142857142857143,0.8035714285714286,"[[36  6]
 [ 5 15]]"
2,4,ADA_DSTree,0.9047619047619048,0.75,0.823754471047914,0.7692307692307692,0.8548387096774194,0.7894736842105263,0.8273809523809523,"[[38  4]
 [ 5 15]]"
2,4,ADA_WSVM,0.8571428571428571,0.85,0.8535639569308374,0.7906976744186046,0.8548387096774194,0.7391304347826086,0.8535714285714286,"[[36  6]
 [ 3 17]]"
2,4,ImADA1_WSVM,0.8333333333333334,0.75,0.7905694150420949,0.7142857142857143,0.8064516129032258,0.6818181818181818,0.7916666666666667,"[[35  7]
 [ 5 15]]"
2,4,ImADA2_WSVM,0.8571428571428571,0.85,0.8535639569308374,0.7906976744186046,0.8548387096774194,0.7391304347826086,0.8535714285714286,"[[36  6]
 [ 3 17]]"
