Test Size,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA_12_WSVM,0.043859649122807015,1.0,0.20942695414584775,0.39779005524861877,0.2733333333333333,0.2482758620689655,0.5219298245614035,"[[  5 109]
 [  0  36]]","[0.9436136061117885, 0.27478765571020025, 0.4944174643196798, 0.43231941551288267, 0.5201619489717687, 0.49435766188739544, 0.49809677802151625, 0.5039972563717423, 0.49912989716824696, 0.48915039258974224, 0.5029546558615317, 0.5046696850892107, 0.49804725697302243, 0.504673581708086, 0.49892786474405715, 0.5014523633417549, 0.49975045087771486, 0.5000552888653317, 0.500026314052395, 0.48954874638746854]","[-1.40874444025504, 0.4852329311519448, 0.011165535336878838, 0.13619710324717899, -0.04034577506881504, 0.011285155273438015, 0.0038064623410027144, -0.007994683065739139, 0.0017402074201400336, 0.02170262151761894, -0.0059093805088241145, -0.009339641731195288, 0.003905505910697202, -0.00934743564932863, 0.0021442737982724476, -0.0029047348530341073, 0.0004990982860119779, -0.00011057773111405315, -5.2628104838459676e-05, 0.020905552228325987]"
0.3,Decision Tree,0.783625730994152,0.3888888888888889,0.5520356327548605,0.375,0.6888888888888889,0.3620689655172414,0.5862573099415205,"[[134  37]
 [ 33  21]]",None,None
0.3,SVM (lib),1.0,0.0,0.0,0.0,0.76,0.0,0.5,"[[171   0]
 [ 54   0]]",None,None
0.3,WSVM,1.0,0.0,0.0,0.0,0.76,0.0,0.5,"[[171   0]
 [ 54   0]]",None,None
0.3,ADA_DSTree,0.847953216374269,0.3888888888888889,0.574246971385613,0.4158415841584158,0.7377777777777778,0.44680851063829785,0.618421052631579,"[[145  26]
 [ 33  21]]",None,None
0.3,ADA_SVM,0.9766081871345029,0.14814814814814814,0.3803717844297822,0.24242424242424243,0.7777777777777778,0.6666666666666666,0.5623781676413255,"[[167   4]
 [ 46   8]]",None,None
0.3,ADA_WSVM,1.0,0.0,0.0,0.0,0.76,0.0,0.5,"[[171   0]
 [ 54   0]]","[0.23709369024856602, 0.40752081817446834, 0.5033664245586102, 0.49161055606406023, 0.5000000000000001, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002, 0.4999999999999999, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002, 0.4999999999999999, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002, 0.4999999999999999, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002]","[0.5843399256424131, 0.18711185865592803, -0.0067329508561594364, 0.0167804627307091, -2.2204460492503136e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16]"
0.3,ImADA1_SVM,0.5555555555555556,0.8333333333333334,0.6804138174397717,0.5142857142857143,0.6222222222222222,0.371900826446281,0.6944444444444444,"[[95 76]
 [ 9 45]]","[0.7629063097514341, 0.32845217883418226, 0.45630290275926094, 0.5358140486624193, 0.47869544276176557, 0.5185925572366032, 0.48768974159785844, 0.49853061498007595, 0.5014731555410968, 0.49853117208287334, 0.5014645256448218, 0.4985397514979364, 0.5014559962693209, 0.4985482312703875, 0.5014475656684697, 0.4985566131261002, 0.5014392321363514, 0.4985648987513207, 0.5014309940061094, 0.4985730897937952]","[-0.5843399256424135, 0.35759698793093825, 0.0876177179054023, -0.07175097380191142, 0.04263492873847852, -0.037202267731534344, 0.02462549335269593, 0.002938778499993149, -0.0029463196076337283, 0.002937664284779199, -0.002929059666130454, 0.002920505307437467, -0.002912000769625272, 0.0029035456187192846, -0.002895139425769999, 0.0028867817667800255, -0.0028784722226352557, 0.002870210379033287, -0.0028619958264149196, 0.0028538281598953627]"
0.3,ImADA2_SVM,1.0,0.037037037037037035,0.19245008972987526,0.07142857142857142,0.7688888888888888,1.0,0.5185185185185185,"[[171   0]
 [ 52   2]]","[0.41797396254144903, 0.44840631624022886, 0.5141019628152177, 0.49460495485947953, 0.5023587416449998, 0.5011694532159185, 0.49675841736460663, 0.5019945727431304, 0.5012355673888134, 0.4967882761880672, 0.5019390699606203, 0.5012558211130269, 0.4968239235526126, 0.5018839013376459, 0.5012757732122173, 0.4968587057806431, 0.5018299993786032, 0.5012952868675112, 0.49689267465274967, 0.5017773248749873]","[0.16554802230904805, 0.10355595890969213, -0.028211407579974437, 0.010790509059486053, -0.004717518285777929, -0.002338910696833923, 0.006483256105317396, -0.003989166646594871, -0.0024711398076458515, 0.006423535971323764, -0.0038781593637844678, -0.0025116475075104326, 0.006352238332974382, -0.003767820505109252, -0.0025515519616429133, 0.006282671100514741, -0.0036600150999530783, -0.0025905795302216825, 0.006214730703525978, -0.0035546647217216637]"
0.3,ImADA_12_SVM,0.0,1.0,0.0,0.3870967741935484,0.24,0.24,0.5,"[[  0 171]
 [  0  54]]","[0.9437865820443171, 0.29579386347846126, 0.4551603213099248, 0.503996765677897, 0.49942641311707964, 0.5000818904098328, 0.49998829990084437, 0.5000016714752458, 0.49999976120955736, 0.500000034114027, 0.499999995126408, 0.5000000006962502, 0.4999999999005321, 0.5000000000142104, 0.4999999999979698, 0.5000000000002901, 0.49999999999995853, 0.500000000000006, 0.499999999999999, 0.5000000000000001]","[-1.4103722900903455, 0.43370415815234575, 0.08992093621518005, -0.007993701615329496, 0.0011471742690709874, -0.0001637808211299054, 2.3400198315530376e-05, -3.3429504915462627e-06, 4.775808852392812e-07, -6.822805408747328e-08, 9.747183964875245e-09, -1.3925003391996287e-09, 1.989357567170931e-10, -2.842082125279205e-11, 4.060418667945098e-12, -5.802025526694435e-13, 8.304468224195482e-14, -1.1990408665951834e-14, 1.998401444325278e-15, -2.2204460492503136e-16]"
0.3,ImADA1_WSVM,0.15204678362573099,0.9444444444444444,0.37894556349292197,0.408,0.3422222222222222,0.2602040816326531,0.5482456140350878,"[[ 26 145]
 [  3  51]]","[0.7629063097514341, 0.4075208181744684, 0.5033664245586104, 0.4916105560640601, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[-0.5843399256424135, 0.18711185865592786, -0.006732950856159662, 0.016780462730709315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.3,ImADA2_WSVM,0.8771929824561403,0.5,0.6622661785325219,0.5294117647058824,0.7866666666666666,0.5625,0.6885964912280702,"[[150  21]
 [ 27  27]]","[0.41797396254144903, 0.3939106265876324, 0.5404881788845448, 0.44927536633074394, 0.5246015785782794, 0.49534361459356147, 0.5231055956103596, 0.45465719991623027, 0.5134380048842618, 0.47489298206540087, 0.5200505641460204, 0.4989308265497272, 0.4975206081607586, 0.4886449501947784, 0.5378632364318116, 0.4932952129820427, 0.4815811059053588, 0.5064298495250222, 0.5099624051663294, 0.49432290273815127]","[0.16554802230904805, 0.21545170428941576, -0.08115404931560215, 0.10179946951337367, -0.04924292107127512, 0.009313040051952578, -0.04624412770080769, 0.09093542984540214, -0.02688248360003424, 0.050256303883820866, -0.04012264460411704, 0.0021383501597711744, 0.0049588243238117054, 0.022714005053261276, -0.07587172407772844, 0.013410377877651926, 0.03685446500739217, -0.012860407997838635, -0.019927447664624485, 0.011354682480448903]"
0.3,ImADA_12_WSVM,0.017543859649122806,1.0,0.13245323570650439,0.391304347826087,0.25333333333333335,0.24324324324324326,0.5087719298245614,"[[  3 168]
 [  0  54]]","[0.9437865820443171, 0.2747759917102296, 0.49453873301096374, 0.42349360392099167, 0.5202118402754702, 0.500878954094712, 0.4962074385310134, 0.5041599274590267, 0.49962029492347737, 0.4992993999187499, 0.500224047329937, 0.503927996706067, 0.49893345974512515, 0.49637687581833484, 0.5010045763508415, 0.5035100246682851, 0.49890919751496654, 0.4966013070711567, 0.5009581378882894, 0.5033321683685652]","[-1.4103722900903455, 0.4852621969810537, 0.010922968368300926, 0.15422401162228863, -0.040445720591787374, -0.0017579100002140195, 0.007585268410710339, -0.008320046892773176, 0.0007594102990302538, 0.0014012010795223986, -0.000448094689864736, -0.007856155033271665, 0.002133083744953684, 0.00724637519627446, -0.002009155405134836, -0.0070201646585474516, 0.002181608431120588, 0.006797490550424235, -0.0019162781221775426, -0.006664435401675484]"
