Test Size,Method,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.25,Decision Tree,0.9538461538461539,0.6842105263157895,0.8078561622884166,0.742857142857143,0.8928571428571429,0.8125,0.8190283400809716,"[[62  3]
 [ 6 13]]",None,None
0.25,SVM (lib),0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]",None,None
0.25,WSVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]",None,None
0.25,ADA_DSTree,0.9538461538461539,0.6842105263157895,0.8078561622884166,0.742857142857143,0.8928571428571429,0.8125,0.8190283400809716,"[[62  3]
 [ 6 13]]",None,None
0.25,ADA_SVM,0.9692307692307692,0.631578947368421,0.7823974367211681,0.7272727272727273,0.8928571428571429,0.8571428571428571,0.8004048582995952,"[[63  2]
 [ 7 12]]",None,None
0.25,ADA_WSVM,0.9384615384615385,0.7368421052631579,0.8315635728604891,0.7567567567567567,0.8928571428571429,0.7777777777777778,0.8376518218623482,"[[61  4]
 [ 5 14]]","[0.08333333333333334, 0.3246753246753247, 0.38942307692307687, 0.5410466284307053, 0.3654907825073057, 0.3758031097302583, 0.6201203895013039, 0.32120036173076383, 0.41861591854881364, 0.5613386960563123]","[1.1989476363991851, 0.3661839468566133, 0.22486896589307634, -0.0822784232815136, 0.2758053771052997, 0.2537002429865328, -0.24502962387864868, 0.3741304461025512, 0.1642288853546251, -0.12329843077149205]"
0.25,ImADA1_SVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]","[0.13558460168364111, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9262288130996976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.25,ImADA2_SVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]","[0.12334656084656084, 0.5174081675238186, 0.49892980981531837, 0.5000647290592323, 0.4999960810739214, 0.5000002372514386, 0.49999998563676684, 0.500000000869552, 0.4999999999473571, 0.5000000000031872]","[0.980556893322605, -0.034830413143828086, 0.0021403836378959067, -0.00012945811918773308, 7.837852157244936e-06, -4.7450287721208146e-07, 2.8726466268743664e-08, -1.7391039749672508e-09, 1.0528578008319237e-10, -6.3744565182284324e-12]"
0.25,ImADA_12_SVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]","[0.23534144278147257, 0.5279246088198869, 0.4960962690864452, 0.5005262381566277, 0.4999287088667538, 0.5000096515651336, 0.49999869322935153, 0.500000176927631, 0.4999999760451931, 0.5000000032433185]","[0.5891959980576928, -0.05590739363914841, 0.007807620471323799, -0.0010524767018671955, 0.00014258226745869767, -1.9303130269474022e-05, 2.613541296973508e-06, -3.5385526196119963e-07, 4.79096138678575e-08, -6.4866369918749114e-09]"
0.25,ImADA1_WSVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]","[0.13558460168364111, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9262288130996976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.25,ImADA2_WSVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]","[0.12334656084656084, 0.5174081675238186, 0.49892980981531837, 0.5000647290592323, 0.4999960810739214, 0.5000002372514386, 0.49999998563676684, 0.500000000869552, 0.4999999999473571, 0.5000000000031872]","[0.980556893322605, -0.034830413143828086, 0.0021403836378959067, -0.00012945811918773308, 7.837852157244936e-06, -4.7450287721208146e-07, 2.8726466268743664e-08, -1.7391039749672508e-09, 1.0528578008319237e-10, -6.3744565182284324e-12]"
0.25,ImADA_12_WSVM,0.9384615384615385,0.6842105263157895,0.8013147091860318,0.7222222222222222,0.8809523809523809,0.7647058823529411,0.8113360323886639,"[[61  4]
 [ 6 13]]","[0.23534144278147257, 0.5279246088198869, 0.4960962690864452, 0.5005262381566277, 0.4999287088667538, 0.5000096515651336, 0.49999869322935153, 0.500000176927631, 0.4999999760451931, 0.5000000032433185]","[0.5891959980576928, -0.05590739363914841, 0.007807620471323799, -0.0010524767018671955, 0.00014258226745869767, -1.9303130269474022e-05, 2.613541296973508e-06, -3.5385526196119963e-07, 4.79096138678575e-08, -6.4866369918749114e-09]"
